mean,run_0,run_1,run_2,run_3,run_4,run_5,run_6,run_7,run_8,run_9,run_10,run_11,run_12,run_13,run_14,run_15,run_16,run_17,run_18,run_19,run_20,run_21,run_22,run_23,run_24,run_25,run_26,run_27,run_28,run_29,run_30,run_31,run_32,run_33,run_34,run_35,run_36,run_37,run_38,run_39,run_40,run_41,run_42,run_43,run_44,run_45,run_46,run_47,run_48,run_49
1.000822000000000287e+02,9.990500000000000114e+01,1.001749999999999972e+02,1.010699999999999932e+02,1.001500000000000057e+02,9.918999999999999773e+01,9.887999999999999545e+01,9.959999999999999432e+01,9.782999999999999829e+01,1.008199999999999932e+02,1.009399999999999977e+02,1.001250000000000000e+02,1.008499999999999943e+02,9.828499999999999659e+01,9.868000000000000682e+01,9.956999999999999318e+01,9.965000000000000568e+01,9.935999999999999943e+01,1.014699999999999989e+02,9.910500000000000398e+01,9.841500000000000625e+01,1.008100000000000023e+02,1.002349999999999994e+02,9.930500000000000682e+01,1.007699999999999960e+02,1.002750000000000057e+02,9.997499999999999432e+01,9.967000000000000171e+01,9.903000000000000114e+01,1.006949999999999932e+02,1.003599999999999994e+02,1.030049999999999955e+02,1.010049999999999955e+02,1.007849999999999966e+02,9.987999999999999545e+01,9.946999999999999886e+01,1.012049999999999983e+02,1.017500000000000000e+02,9.977500000000000568e+01,9.974500000000000455e+01,9.960999999999999943e+01,9.999500000000000455e+01,1.009799999999999898e+02,1.000900000000000034e+02,1.003850000000000051e+02,1.005000000000000000e+02,9.798000000000000398e+01,1.027599999999999909e+02,9.946999999999999886e+01,9.959000000000000341e+01,1.009350000000000023e+02
1.001133000000000237e+02,1.004050000000000011e+02,9.974500000000000455e+01,1.012349999999999994e+02,1.000999999999999943e+02,9.923499999999999943e+01,9.959999999999999432e+01,9.918999999999999773e+01,9.818500000000000227e+01,1.012100000000000080e+02,1.015349999999999966e+02,1.003400000000000034e+02,1.012549999999999955e+02,9.825499999999999545e+01,9.879500000000000171e+01,9.925999999999999091e+01,9.924500000000000455e+01,9.935999999999999943e+01,1.016800000000000068e+02,9.931499999999999773e+01,9.853499999999999659e+01,1.004149999999999920e+02,1.001800000000000068e+02,9.863499999999999091e+01,1.002549999999999955e+02,1.001500000000000057e+02,1.000300000000000011e+02,9.976500000000000057e+01,9.981499999999999773e+01,1.008000000000000114e+02,1.006400000000000006e+02,1.025949999999999989e+02,1.007349999999999994e+02,1.011250000000000000e+02,9.947499999999999432e+01,9.971500000000000341e+01,1.014850000000000136e+02,1.014449999999999932e+02,1.002900000000000063e+02,9.960500000000000398e+01,9.938499999999999091e+01,1.000799999999999983e+02,1.009449999999999932e+02,1.000750000000000028e+02,1.008050000000000068e+02,1.004749999999999943e+02,9.790500000000000114e+01,1.022699999999999960e+02,9.854500000000000171e+01,9.999500000000000455e+01,1.015499999999999972e+02
1.001166999999999945e+02,1.007049999999999983e+02,9.944999999999998863e+01,1.011749999999999972e+02,1.003549999999999898e+02,9.903000000000000114e+01,9.957500000000000284e+01,9.920000000000000284e+01,9.821500000000000341e+01,1.008100000000000023e+02,1.017099999999999937e+02,1.005699999999999932e+02,1.008050000000000068e+02,9.814000000000000057e+01,9.891499999999999204e+01,9.921000000000000796e+01,9.976499999999998636e+01,9.907500000000000284e+01,1.015000000000000000e+02,9.971500000000000341e+01,9.730000000000001137e+01,1.004950000000000045e+02,9.967000000000000171e+01,9.865500000000000114e+01,1.002150000000000034e+02,1.003799999999999955e+02,1.001250000000000000e+02,9.995499999999999829e+01,9.959499999999999886e+01,1.009200000000000017e+02,1.007050000000000125e+02,1.029449999999999932e+02,1.007650000000000006e+02,1.017700000000000102e+02,9.947499999999999432e+01,9.962000000000000455e+01,1.015150000000000006e+02,1.018849999999999909e+02,1.006500000000000057e+02,9.935999999999999943e+01,9.907500000000000284e+01,9.980500000000000682e+01,1.010799999999999983e+02,1.001250000000000000e+02,1.010550000000000068e+02,1.005699999999999932e+02,9.793000000000000682e+01,1.025450000000000017e+02,9.825499999999999545e+01,9.987000000000000455e+01,1.016049999999999898e+02
1.001154000000000082e+02,1.010250000000000057e+02,9.917500000000001137e+01,1.012999999999999972e+02,1.002549999999999955e+02,9.931999999999999318e+01,9.954999999999999716e+01,9.899500000000000455e+01,9.828000000000000114e+01,1.010250000000000057e+02,1.019699999999999989e+02,1.003650000000000091e+02,1.013700000000000045e+02,9.835499999999998977e+01,9.924500000000000455e+01,9.910499999999998977e+01,1.002150000000000034e+02,9.931999999999999318e+01,1.016550000000000011e+02,9.937000000000000455e+01,9.800999999999999091e+01,1.008100000000000023e+02,9.962999999999999545e+01,9.905500000000000682e+01,1.003599999999999994e+02,1.000900000000000034e+02,9.971999999999999886e+01,9.978499999999999659e+01,1.000300000000000011e+02,1.010550000000000068e+02,1.009149999999999920e+02,1.027650000000000006e+02,1.007599999999999909e+02,1.015300000000000011e+02,9.939500000000001023e+01,9.943000000000000682e+01,1.009799999999999898e+02,1.020799999999999983e+02,1.008249999999999886e+02,9.893000000000000682e+01,9.924500000000000455e+01,9.979499999999998749e+01,1.002599999999999909e+02,1.000199999999999960e+02,1.006800000000000068e+02,1.008499999999999943e+02,9.742000000000000171e+01,1.028750000000000000e+02,9.806999999999999318e+01,9.918500000000000227e+01,1.013199999999999932e+02
1.001193999999999704e+02,1.017099999999999937e+02,9.953999999999999204e+01,1.009950000000000045e+02,1.001500000000000057e+02,9.938499999999999091e+01,9.910999999999999943e+01,9.821999999999999886e+01,9.803000000000000114e+01,1.008199999999999932e+02,1.026450000000000102e+02,1.003149999999999977e+02,1.014000000000000057e+02,9.854500000000000171e+01,9.862999999999999545e+01,9.956499999999999773e+01,1.007999999999999972e+02,9.953999999999999204e+01,1.021250000000000000e+02,9.915999999999999659e+01,9.788499999999999091e+01,1.010949999999999989e+02,9.962500000000000000e+01,9.921000000000000796e+01,1.001349999999999909e+02,9.996999999999999886e+01,9.969999999999998863e+01,9.998499999999999943e+01,9.994999999999998863e+01,1.010749999999999886e+02,1.009449999999999932e+02,1.024650000000000034e+02,1.011999999999999886e+02,1.012800000000000011e+02,9.957499999999998863e+01,9.905500000000000682e+01,1.010099999999999909e+02,1.017299999999999898e+02,1.013000000000000114e+02,9.870000000000000284e+01,9.956499999999999773e+01,9.957500000000000284e+01,1.001099999999999994e+02,1.001299999999999955e+02,1.002800000000000011e+02,1.008700000000000045e+02,9.747999999999998977e+01,1.029149999999999920e+02,9.807500000000000284e+01,9.906000000000000227e+01,1.013350000000000080e+02
1.000485999999999933e+02,1.020000000000000000e+02,9.910499999999998977e+01,1.006500000000000057e+02,1.003400000000000034e+02,9.949000000000000909e+01,9.934000000000000341e+01,9.817500000000001137e+01,9.787000000000000455e+01,1.004800000000000040e+02,1.024899999999999949e+02,1.000250000000000057e+02,1.009399999999999977e+02,9.779999999999999716e+01,9.893500000000000227e+01,9.902500000000000568e+01,1.003449999999999989e+02,9.942000000000000171e+01,1.019599999999999937e+02,9.851999999999999602e+01,9.790500000000000114e+01,1.013250000000000028e+02,9.989500000000001023e+01,9.883500000000000796e+01,1.002150000000000034e+02,9.987500000000000000e+01,9.990500000000000114e+01,9.972999999999998977e+01,1.001599999999999966e+02,1.003949999999999960e+02,1.008050000000000068e+02,1.027950000000000017e+02,1.013050000000000068e+02,1.006450000000000102e+02,9.990999999999999659e+01,9.936500000000000909e+01,1.008900000000000006e+02,1.020000000000000000e+02,1.012099999999999937e+02,9.874000000000000909e+01,9.968000000000000682e+01,9.921500000000000341e+01,1.003199999999999932e+02,9.999500000000000455e+01,9.987999999999999545e+01,1.013550000000000040e+02,9.807999999999999829e+01,1.020850000000000080e+02,9.820500000000001251e+01,9.909000000000000341e+01,1.017100000000000080e+02
1.000660000000000025e+02,1.012599999999999909e+02,9.945499999999999829e+01,1.007650000000000006e+02,1.003449999999999989e+02,9.935500000000000398e+01,9.930500000000000682e+01,9.817500000000001137e+01,9.779000000000000625e+01,1.007450000000000045e+02,1.031750000000000114e+02,9.998000000000000398e+01,1.009350000000000023e+02,9.815000000000000568e+01,9.909999999999999432e+01,9.866499999999999204e+01,1.004149999999999920e+02,9.988499999999999091e+01,1.020699999999999932e+02,9.820499999999999829e+01,9.799000000000000909e+01,1.017500000000000000e+02,9.967499999999999716e+01,9.894499999999999318e+01,1.002100000000000080e+02,9.991499999999999204e+01,1.000900000000000034e+02,9.971000000000000796e+01,9.990500000000000114e+01,1.000949999999999989e+02,1.009599999999999937e+02,1.029549999999999983e+02,1.013499999999999943e+02,1.005850000000000080e+02,9.972999999999998977e+01,9.904999999999999716e+01,1.014150000000000063e+02,1.015500000000000114e+02,1.020550000000000068e+02,9.881000000000000227e+01,9.999000000000000909e+01,9.910999999999999943e+01,1.003650000000000091e+02,1.000000000000000000e+02,9.960999999999999943e+01,1.009549999999999983e+02,9.797499999999999432e+01,1.020600000000000023e+02,9.804499999999998749e+01,9.906000000000000227e+01,1.016099999999999994e+02
1.000863000000000227e+02,1.011700000000000017e+02,9.922499999999999432e+01,1.008350000000000080e+02,1.008350000000000080e+02,9.956000000000000227e+01,9.908500000000000796e+01,9.908500000000000796e+01,9.779500000000000171e+01,1.005199999999999960e+02,1.030150000000000006e+02,9.956000000000000227e+01,1.012199999999999989e+02,9.815999999999999659e+01,9.891499999999999204e+01,9.896500000000000341e+01,1.000499999999999972e+02,1.001400000000000006e+02,1.019449999999999932e+02,9.803000000000000114e+01,9.809499999999999886e+01,1.020900000000000034e+02,9.944499999999999318e+01,9.890500000000000114e+01,1.002500000000000000e+02,1.001200000000000045e+02,1.002050000000000125e+02,9.950999999999999091e+01,9.946500000000000341e+01,1.001700000000000017e+02,1.009200000000000017e+02,1.027500000000000000e+02,1.010150000000000006e+02,9.984999999999999432e+01,9.993999999999999773e+01,9.935999999999999943e+01,1.011400000000000006e+02,1.020699999999999932e+02,1.020999999999999943e+02,9.864499999999999602e+01,9.984999999999999432e+01,9.906999999999999318e+01,1.009300000000000068e+02,9.970500000000001251e+01,1.000949999999999989e+02,1.015049999999999955e+02,9.797999999999998977e+01,1.021099999999999994e+02,9.851499999999998636e+01,9.901999999999999602e+01,1.013799999999999955e+02
1.001781000000000006e+02,1.014000000000000057e+02,9.953499999999999659e+01,1.008700000000000045e+02,1.001450000000000102e+02,9.965500000000000114e+01,9.945500000000001251e+01,9.831000000000000227e+01,9.792499999999999716e+01,1.006550000000000011e+02,1.030049999999999955e+02,9.976500000000000057e+01,1.012150000000000034e+02,9.841499999999999204e+01,9.894499999999999318e+01,9.884999999999999432e+01,1.000550000000000068e+02,9.988500000000000512e+01,1.022849999999999966e+02,9.797999999999998977e+01,9.851000000000000512e+01,1.019849999999999994e+02,9.912500000000000000e+01,9.903499999999999659e+01,1.010550000000000068e+02,9.963499999999999091e+01,1.008350000000000080e+02,9.962500000000000000e+01,9.997499999999999432e+01,1.005450000000000017e+02,1.014449999999999932e+02,1.026400000000000006e+02,1.012949999999999875e+02,1.003849999999999909e+02,1.001850000000000023e+02,9.910999999999999943e+01,1.009099999999999966e+02,1.023100000000000023e+02,1.020799999999999983e+02,9.860999999999999943e+01,1.001500000000000057e+02,9.922499999999999432e+01,1.006750000000000114e+02,9.934999999999999432e+01,1.001749999999999972e+02,1.020099999999999909e+02,9.832999999999999829e+01,1.019500000000000028e+02,9.848499999999999943e+01,9.950000000000000000e+01,1.014099999999999966e+02
1.001641999999999939e+02,1.016599999999999966e+02,9.885999999999999943e+01,1.005550000000000068e+02,1.003400000000000034e+02,9.934999999999999432e+01,9.925499999999999545e+01,9.873499999999999943e+01,9.795000000000000284e+01,1.006400000000000006e+02,1.027399999999999949e+02,9.973499999999999943e+01,1.014350000000000023e+02,9.889000000000000057e+01,9.932499999999998863e+01,9.930000000000001137e+01,1.003950000000000102e+02,9.956499999999999773e+01,1.026350000000000051e+02,9.836500000000000909e+01,9.821999999999999886e+01,1.021299999999999955e+02,9.887500000000000000e+01,9.906000000000000227e+01,1.007600000000000051e+02,9.900999999999999091e+01,1.000250000000000057e+02,9.974500000000000455e+01,1.004249999999999972e+02,1.000300000000000011e+02,1.015500000000000114e+02,1.034050000000000011e+02,1.010799999999999983e+02,1.004099999999999966e+02,9.998000000000000398e+01,9.956499999999999773e+01,1.015150000000000006e+02,1.024549999999999983e+02,1.015750000000000028e+02,9.873000000000000398e+01,9.998499999999999943e+01,9.929999999999999716e+01,1.005800000000000125e+02,9.987000000000000455e+01,1.001100000000000136e+02,1.019399999999999977e+02,9.830500000000000682e+01,1.013799999999999955e+02,9.746999999999999886e+01,9.956999999999999318e+01,1.014249999999999972e+02
1.000849999999999937e+02,1.016650000000000063e+02,9.896999999999999886e+01,1.003750000000000000e+02,1.006500000000000057e+02,9.945499999999999829e+01,9.867000000000000171e+01,9.882999999999999829e+01,9.788499999999999091e+01,1.005300000000000011e+02,1.024099999999999966e+02,9.931999999999999318e+01,1.014749999999999943e+02,9.885500000000000398e+01,9.981999999999999318e+01,9.940999999999999659e+01,1.001550000000000011e+02,9.946500000000000341e+01,1.030349999999999966e+02,9.782999999999999829e+01,9.841499999999999204e+01,1.021049999999999898e+02,9.889499999999999602e+01,9.953999999999999204e+01,1.004850000000000136e+02,9.893999999999999773e+01,9.959999999999999432e+01,9.943500000000000227e+01,1.001250000000000000e+02,9.973499999999999943e+01,1.008299999999999983e+02,1.033350000000000080e+02,1.006400000000000006e+02,1.002100000000000080e+02,9.959999999999999432e+01,9.962999999999999545e+01,1.021749999999999972e+02,1.021800000000000068e+02,1.019149999999999920e+02,9.810999999999999943e+01,9.986499999999999488e+01,9.924500000000000455e+01,1.010600000000000023e+02,9.978000000000000114e+01,9.964000000000000057e+01,1.025649999999999977e+02,9.771999999999999886e+01,1.011850000000000023e+02,9.777500000000000568e+01,9.968999999999999773e+01,1.010199999999999960e+02
1.001266000000000531e+02,1.015949999999999989e+02,9.892000000000000171e+01,1.004849999999999994e+02,1.004200000000000017e+02,9.946999999999999886e+01,9.845999999999999375e+01,9.847499999999999432e+01,9.732999999999999829e+01,1.007849999999999966e+02,1.022900000000000063e+02,9.933500000000000796e+01,1.016250000000000000e+02,9.944499999999999318e+01,1.000649999999999977e+02,9.926500000000000057e+01,1.003599999999999994e+02,9.957500000000000284e+01,1.025900000000000034e+02,9.731999999999999318e+01,9.830500000000000682e+01,1.015649999999999977e+02,9.885999999999999943e+01,9.996500000000000341e+01,1.001750000000000114e+02,9.915999999999999659e+01,9.981499999999999773e+01,9.990500000000000114e+01,1.000500000000000114e+02,1.001649999999999920e+02,1.012800000000000011e+02,1.031850000000000023e+02,1.005000000000000000e+02,9.998499999999999943e+01,9.990999999999999659e+01,9.976999999999999602e+01,1.020900000000000034e+02,1.022150000000000034e+02,1.022300000000000040e+02,9.852500000000000568e+01,9.960999999999999943e+01,9.903999999999999204e+01,1.010600000000000023e+02,1.001450000000000102e+02,1.001250000000000000e+02,1.026099999999999994e+02,9.758499999999999375e+01,1.008799999999999955e+02,9.793999999999999773e+01,1.000999999999999943e+02,1.017700000000000102e+02
