mean,run_0,run_1,run_2,run_3,run_4,run_5,run_6,run_7,run_8,run_9,run_10,run_11,run_12,run_13,run_14,run_15,run_16,run_17,run_18,run_19,run_20,run_21,run_22,run_23,run_24,run_25,run_26,run_27,run_28,run_29,run_30,run_31,run_32,run_33,run_34,run_35,run_36,run_37,run_38,run_39,run_40,run_41,run_42,run_43,run_44,run_45,run_46,run_47,run_48,run_49
1.006807999999999623e+02,1.009350000000000023e+02,1.007699999999999960e+02,1.005600000000000023e+02,1.014249999999999972e+02,1.003499999999999943e+02,1.010349999999999966e+02,1.010200000000000102e+02,1.002599999999999909e+02,1.005100000000000051e+02,1.008550000000000040e+02,1.006700000000000017e+02,1.010949999999999989e+02,1.000200000000000102e+02,1.001599999999999966e+02,1.014149999999999920e+02,1.005850000000000080e+02,9.987000000000000455e+01,1.008149999999999977e+02,9.960499999999998977e+01,1.013449999999999989e+02,1.014650000000000034e+02,1.005999999999999943e+02,9.987500000000000000e+01,1.009800000000000040e+02,1.003900000000000006e+02,1.008449999999999989e+02,1.007099999999999937e+02,1.010600000000000023e+02,1.001400000000000006e+02,1.010799999999999983e+02,1.003599999999999994e+02,1.000300000000000011e+02,1.007150000000000034e+02,1.010099999999999909e+02,1.012849999999999966e+02,1.005399999999999920e+02,1.004000000000000057e+02,1.010399999999999920e+02,1.013299999999999983e+02,1.006149999999999949e+02,1.006949999999999932e+02,1.006150000000000091e+02,1.005300000000000011e+02,1.014650000000000034e+02,1.004599999999999937e+02,1.003400000000000034e+02,1.004800000000000040e+02,9.987999999999999545e+01,1.009000000000000057e+02,1.009050000000000011e+02
1.007199000000000098e+02,1.008700000000000045e+02,1.006500000000000057e+02,1.003700000000000045e+02,1.016150000000000091e+02,1.003249999999999886e+02,1.007849999999999966e+02,1.015099999999999909e+02,1.004399999999999977e+02,1.007700000000000102e+02,1.005850000000000080e+02,1.003449999999999989e+02,1.014099999999999966e+02,9.989000000000000057e+01,1.000649999999999977e+02,1.014149999999999920e+02,1.011049999999999898e+02,9.995999999999999375e+01,1.013199999999999932e+02,9.976500000000000057e+01,1.013499999999999943e+02,1.011899999999999977e+02,1.009200000000000017e+02,1.003499999999999943e+02,1.009250000000000114e+02,1.002999999999999972e+02,1.007699999999999960e+02,1.003300000000000125e+02,1.011700000000000017e+02,1.004800000000000040e+02,1.017300000000000040e+02,1.001049999999999898e+02,1.003250000000000028e+02,9.901500000000000057e+01,1.010900000000000034e+02,1.012150000000000034e+02,1.004099999999999966e+02,1.011050000000000040e+02,1.011500000000000057e+02,1.015300000000000011e+02,1.002000000000000028e+02,1.006099999999999994e+02,1.004099999999999966e+02,1.007750000000000057e+02,1.020099999999999909e+02,1.004650000000000034e+02,1.003949999999999960e+02,1.010200000000000102e+02,1.000499999999999972e+02,1.009000000000000057e+02,1.005049999999999955e+02
1.007594999999999885e+02,1.009650000000000034e+02,1.010749999999999886e+02,1.006649999999999920e+02,1.020250000000000057e+02,1.004000000000000057e+02,1.009199999999999875e+02,1.016550000000000011e+02,1.001099999999999994e+02,1.011049999999999898e+02,1.005949999999999989e+02,9.990000000000000568e+01,1.017050000000000125e+02,9.999000000000000909e+01,9.993999999999999773e+01,1.018900000000000006e+02,1.003900000000000006e+02,9.976500000000000057e+01,1.014050000000000011e+02,9.986500000000000909e+01,1.013299999999999983e+02,1.010399999999999920e+02,1.007849999999999966e+02,1.004500000000000028e+02,1.007199999999999989e+02,1.003799999999999955e+02,1.008799999999999955e+02,1.010600000000000023e+02,1.013299999999999983e+02,1.003149999999999977e+02,1.015349999999999966e+02,1.003050000000000068e+02,1.004249999999999972e+02,9.889500000000001023e+01,1.006299999999999955e+02,1.017100000000000080e+02,1.006050000000000040e+02,1.012600000000000051e+02,1.012249999999999943e+02,1.019650000000000034e+02,9.948499999999999943e+01,1.000900000000000034e+02,9.971000000000000796e+01,1.007199999999999989e+02,1.024850000000000136e+02,1.004149999999999920e+02,1.009250000000000114e+02,1.008000000000000114e+02,1.001750000000000114e+02,1.011050000000000040e+02,1.008549999999999898e+02
1.007360999999999649e+02,1.012800000000000011e+02,1.011299999999999955e+02,1.007150000000000034e+02,1.023499999999999943e+02,1.003050000000000068e+02,1.008750000000000000e+02,1.018349999999999937e+02,9.987000000000000455e+01,1.008549999999999898e+02,1.007249999999999943e+02,9.933500000000000796e+01,1.013750000000000000e+02,9.987000000000000455e+01,9.979499999999998749e+01,1.015800000000000125e+02,1.006299999999999955e+02,1.005799999999999983e+02,1.009149999999999920e+02,9.968500000000000227e+01,1.014350000000000023e+02,1.006699999999999875e+02,1.016599999999999966e+02,1.005400000000000063e+02,1.005300000000000011e+02,1.001049999999999898e+02,1.010099999999999909e+02,1.009000000000000057e+02,1.018549999999999898e+02,1.005250000000000057e+02,1.011299999999999955e+02,1.005250000000000057e+02,9.955500000000000682e+01,9.857499999999998863e+01,1.008250000000000028e+02,1.013350000000000080e+02,1.001899999999999977e+02,1.014799999999999898e+02,1.013949999999999960e+02,1.016299999999999955e+02,9.977500000000000568e+01,9.971500000000000341e+01,9.981499999999999773e+01,1.009399999999999977e+02,1.020399999999999920e+02,1.005250000000000057e+02,1.016700000000000017e+02,1.010499999999999972e+02,1.000200000000000102e+02,1.007300000000000040e+02,1.009499999999999886e+02
1.007669000000000068e+02,1.010550000000000068e+02,1.015400000000000063e+02,1.008649999999999949e+02,1.025799999999999983e+02,1.002750000000000057e+02,1.010450000000000017e+02,1.023549999999999898e+02,1.001299999999999955e+02,1.011750000000000114e+02,1.006999999999999886e+02,9.903499999999999659e+01,1.016350000000000051e+02,1.000750000000000028e+02,9.972499999999999432e+01,1.011149999999999949e+02,1.003100000000000023e+02,1.003599999999999994e+02,1.007849999999999966e+02,1.001250000000000000e+02,1.011099999999999994e+02,1.013400000000000034e+02,1.022049999999999983e+02,1.005949999999999989e+02,1.000750000000000028e+02,1.002500000000000000e+02,1.010800000000000125e+02,1.001550000000000011e+02,1.014199999999999875e+02,1.006449999999999960e+02,1.015000000000000000e+02,1.004249999999999972e+02,9.948499999999999943e+01,9.871999999999999886e+01,1.005250000000000057e+02,1.012350000000000136e+02,1.008350000000000080e+02,1.017249999999999943e+02,1.013300000000000125e+02,1.017300000000000040e+02,9.953999999999999204e+01,9.965500000000000114e+01,1.004399999999999977e+02,1.011749999999999972e+02,1.015000000000000000e+02,1.002549999999999955e+02,1.015499999999999972e+02,1.006450000000000102e+02,1.000750000000000028e+02,1.009399999999999977e+02,1.012999999999999972e+02
1.007207999999999970e+02,1.014600000000000080e+02,1.014449999999999932e+02,1.010699999999999932e+02,1.031550000000000011e+02,1.007299999999999898e+02,1.005699999999999932e+02,1.026649999999999920e+02,9.977500000000000568e+01,1.012650000000000006e+02,1.001700000000000017e+02,1.000699999999999932e+02,1.017800000000000011e+02,9.979999999999999716e+01,9.981000000000000227e+01,1.012100000000000080e+02,1.005400000000000063e+02,1.003000000000000114e+02,9.998499999999999943e+01,1.001700000000000017e+02,1.008299999999999983e+02,1.006700000000000017e+02,1.016449999999999960e+02,1.011349999999999909e+02,9.982499999999998863e+01,1.002750000000000057e+02,1.011200000000000045e+02,9.991999999999998749e+01,1.006899999999999977e+02,1.011299999999999955e+02,1.007249999999999943e+02,1.003649999999999949e+02,9.915999999999999659e+01,9.875000000000000000e+01,1.005799999999999983e+02,1.003350000000000080e+02,1.009549999999999983e+02,1.017599999999999909e+02,1.007949999999999875e+02,1.017300000000000040e+02,9.992000000000000171e+01,9.944999999999998863e+01,1.006200000000000045e+02,1.009900000000000091e+02,1.019600000000000080e+02,1.005850000000000080e+02,1.018949999999999960e+02,1.005150000000000006e+02,1.001500000000000057e+02,1.005900000000000034e+02,1.010000000000000000e+02
1.007163999999999930e+02,1.015600000000000023e+02,1.016949999999999932e+02,1.012349999999999994e+02,1.026700000000000017e+02,1.009699999999999989e+02,1.001149999999999949e+02,1.025200000000000102e+02,9.873500000000001364e+01,1.012349999999999994e+02,1.000100000000000051e+02,1.001250000000000000e+02,1.009200000000000017e+02,9.937999999999999545e+01,1.001700000000000017e+02,1.009249999999999972e+02,1.005649999999999977e+02,1.004650000000000034e+02,1.003199999999999932e+02,9.999500000000000455e+01,1.005250000000000057e+02,1.006800000000000068e+02,1.015999999999999943e+02,1.008599999999999994e+02,1.000749999999999886e+02,1.002600000000000051e+02,1.008700000000000045e+02,9.965000000000000568e+01,1.007500000000000000e+02,1.019050000000000011e+02,1.011599999999999966e+02,1.007549999999999955e+02,9.903499999999999659e+01,9.809999999999999432e+01,1.009249999999999972e+02,1.002699999999999960e+02,1.007500000000000000e+02,1.018050000000000068e+02,1.008100000000000023e+02,1.015799999999999983e+02,1.001800000000000068e+02,9.978000000000000114e+01,1.010150000000000006e+02,1.008950000000000102e+02,1.023350000000000080e+02,1.006250000000000000e+02,1.019550000000000125e+02,1.007299999999999898e+02,1.002849999999999966e+02,1.008599999999999994e+02,1.011850000000000023e+02
1.006632999999999925e+02,1.018149999999999977e+02,1.017899999999999920e+02,1.015150000000000006e+02,1.031650000000000063e+02,1.006949999999999932e+02,1.000799999999999983e+02,1.022950000000000017e+02,9.797999999999998977e+01,1.020150000000000006e+02,9.981999999999999318e+01,1.002500000000000000e+02,1.005450000000000017e+02,9.893000000000000682e+01,1.002999999999999972e+02,1.003900000000000006e+02,1.007899999999999920e+02,1.011200000000000045e+02,1.002399999999999949e+02,9.980500000000000682e+01,1.006299999999999955e+02,1.009600000000000080e+02,1.014800000000000040e+02,1.008499999999999943e+02,9.975999999999999091e+01,1.001099999999999994e+02,1.004599999999999937e+02,9.954500000000000171e+01,1.007049999999999983e+02,1.020049999999999955e+02,1.012450000000000045e+02,1.007650000000000006e+02,9.900499999999999545e+01,9.770000000000000284e+01,1.014399999999999977e+02,1.006700000000000017e+02,1.005600000000000023e+02,1.016800000000000068e+02,1.001599999999999966e+02,1.012199999999999989e+02,9.995000000000000284e+01,1.001800000000000068e+02,1.005550000000000068e+02,1.006649999999999920e+02,1.026599999999999966e+02,1.007150000000000034e+02,1.016349999999999909e+02,1.001049999999999898e+02,1.000949999999999989e+02,1.009849999999999994e+02,1.011299999999999955e+02
1.007191999999999865e+02,1.016299999999999955e+02,1.021400000000000006e+02,1.006049999999999898e+02,1.032000000000000028e+02,1.008149999999999977e+02,1.004950000000000045e+02,1.028000000000000114e+02,9.806000000000000227e+01,1.023199999999999932e+02,9.946000000000000796e+01,9.973499999999999943e+01,1.004050000000000011e+02,9.905500000000000682e+01,1.001450000000000102e+02,1.008100000000000023e+02,1.008449999999999989e+02,1.012349999999999994e+02,1.003350000000000080e+02,1.002000000000000028e+02,1.010349999999999966e+02,1.016349999999999909e+02,1.009449999999999932e+02,1.008149999999999977e+02,1.004799999999999898e+02,9.997499999999999432e+01,1.008599999999999994e+02,9.956000000000000227e+01,1.006700000000000017e+02,1.018700000000000045e+02,1.015600000000000023e+02,1.008799999999999955e+02,9.865999999999999659e+01,9.824000000000000909e+01,1.021599999999999966e+02,1.006550000000000011e+02,1.004899999999999949e+02,1.020949999999999989e+02,9.991999999999998749e+01,1.012000000000000028e+02,1.009000000000000057e+02,9.984499999999999886e+01,1.004549999999999983e+02,1.006200000000000045e+02,1.026899999999999977e+02,1.006150000000000091e+02,1.017750000000000057e+02,1.003499999999999943e+02,9.938500000000000512e+01,1.005749999999999886e+02,1.007549999999999955e+02
1.007556000000000012e+02,1.010099999999999909e+02,1.024699999999999989e+02,1.007650000000000006e+02,1.034250000000000114e+02,1.006299999999999955e+02,1.012400000000000091e+02,1.026449999999999960e+02,9.845000000000000284e+01,1.018750000000000000e+02,9.962000000000000455e+01,9.990999999999999659e+01,1.001700000000000017e+02,9.884000000000000341e+01,1.000300000000000011e+02,1.007000000000000028e+02,1.000649999999999977e+02,1.012199999999999989e+02,1.002650000000000006e+02,1.003349999999999937e+02,1.014849999999999994e+02,1.020150000000000006e+02,1.013499999999999943e+02,1.008199999999999932e+02,1.013900000000000006e+02,9.968500000000000227e+01,1.004300000000000068e+02,9.933500000000000796e+01,1.004000000000000057e+02,1.017050000000000125e+02,1.018299999999999983e+02,1.013950000000000102e+02,9.840999999999999659e+01,9.859999999999999432e+01,1.022150000000000034e+02,1.009200000000000017e+02,1.003849999999999909e+02,1.016299999999999955e+02,9.970500000000001251e+01,1.014050000000000011e+02,1.008700000000000045e+02,1.004449999999999932e+02,1.002400000000000091e+02,1.003599999999999994e+02,1.027199999999999989e+02,1.008400000000000034e+02,1.019899999999999949e+02,1.007849999999999966e+02,9.951999999999999602e+01,1.004600000000000080e+02,1.007750000000000057e+02
