mean,run_0,run_1,run_2,run_3,run_4,run_5,run_6,run_7,run_8,run_9,run_10,run_11,run_12,run_13,run_14,run_15,run_16,run_17,run_18,run_19,run_20,run_21,run_22,run_23,run_24,run_25,run_26,run_27,run_28,run_29,run_30,run_31,run_32,run_33,run_34,run_35,run_36,run_37,run_38,run_39,run_40,run_41,run_42,run_43,run_44,run_45,run_46,run_47,run_48,run_49
1.007949999999999875e+02,1.015900000000000034e+02,1.006400000000000006e+02,1.016599999999999966e+02,1.013299999999999983e+02,1.004650000000000034e+02,1.006550000000000011e+02,9.799000000000000909e+01,9.974500000000000455e+01,1.000000000000000000e+02,9.883500000000000796e+01,9.793999999999999773e+01,1.006599999999999966e+02,1.005349999999999966e+02,9.963500000000000512e+01,1.017800000000000011e+02,1.006049999999999898e+02,1.018350000000000080e+02,1.015349999999999966e+02,1.004250000000000114e+02,1.021599999999999966e+02,9.916499999999999204e+01,1.023400000000000034e+02,1.008350000000000080e+02,1.004749999999999943e+02,1.011800000000000068e+02,1.012050000000000125e+02,1.013300000000000125e+02,1.019950000000000045e+02,1.032650000000000006e+02,1.000049999999999955e+02,1.022000000000000028e+02,1.020200000000000102e+02,1.001450000000000102e+02,1.017999999999999972e+02,1.013149999999999977e+02,1.012750000000000057e+02,1.007699999999999960e+02,1.027199999999999989e+02,1.007000000000000028e+02,1.019449999999999932e+02,9.952500000000000568e+01,1.010749999999999886e+02,9.886500000000000909e+01,9.950499999999999545e+01,1.018000000000000114e+02,1.016099999999999994e+02,9.994499999999999318e+01,1.003100000000000023e+02,9.933500000000000796e+01,1.010749999999999886e+02
1.008489000000000004e+02,1.010300000000000011e+02,1.004249999999999972e+02,1.012549999999999955e+02,1.013100000000000023e+02,1.007750000000000057e+02,1.004749999999999943e+02,9.814000000000000057e+01,9.985999999999999943e+01,1.000799999999999983e+02,9.903999999999999204e+01,9.797499999999999432e+01,1.008950000000000102e+02,1.004199999999999875e+02,9.994999999999998863e+01,1.015150000000000006e+02,1.007050000000000125e+02,1.014050000000000011e+02,1.020150000000000006e+02,1.006599999999999966e+02,1.020999999999999943e+02,9.897999999999998977e+01,1.024599999999999937e+02,1.009099999999999966e+02,1.006750000000000114e+02,1.008000000000000114e+02,1.017399999999999949e+02,1.013499999999999943e+02,1.020199999999999960e+02,1.033900000000000006e+02,9.939500000000001023e+01,1.023050000000000068e+02,1.023649999999999949e+02,9.969999999999998863e+01,1.020849999999999937e+02,1.020900000000000034e+02,1.014849999999999994e+02,1.007049999999999983e+02,1.027899999999999920e+02,1.003750000000000000e+02,1.019399999999999977e+02,9.968500000000000227e+01,1.010800000000000125e+02,9.911500000000000909e+01,9.978999999999999204e+01,1.020799999999999983e+02,1.018299999999999983e+02,1.005200000000000102e+02,1.006099999999999994e+02,9.908500000000000796e+01,1.010600000000000023e+02
1.008841000000000179e+02,1.012849999999999966e+02,1.002899999999999920e+02,1.007249999999999943e+02,1.010900000000000034e+02,1.009249999999999972e+02,1.005399999999999920e+02,9.804999999999999716e+01,9.956999999999999318e+01,1.002199999999999989e+02,9.850999999999999091e+01,9.825000000000000000e+01,1.007549999999999955e+02,1.003199999999999932e+02,9.981999999999999318e+01,1.019500000000000028e+02,1.004950000000000045e+02,1.016649999999999920e+02,1.029899999999999949e+02,1.000550000000000068e+02,1.017100000000000080e+02,9.896500000000000341e+01,1.026450000000000102e+02,1.009350000000000023e+02,1.006949999999999932e+02,1.015150000000000006e+02,1.019300000000000068e+02,1.015649999999999977e+02,1.020649999999999977e+02,1.036349999999999909e+02,9.975999999999999091e+01,1.022650000000000006e+02,1.021500000000000057e+02,9.989000000000000057e+01,1.019549999999999983e+02,1.023400000000000034e+02,1.023050000000000068e+02,1.005000000000000000e+02,1.024350000000000023e+02,1.006749999999999972e+02,1.016250000000000000e+02,9.961499999999999488e+01,1.017899999999999920e+02,9.925999999999999091e+01,9.934499999999999886e+01,1.023499999999999943e+02,1.019849999999999994e+02,1.003199999999999932e+02,1.003050000000000068e+02,9.890500000000000114e+01,1.012650000000000006e+02
1.009030000000000058e+02,1.011599999999999966e+02,9.994499999999999318e+01,1.004050000000000011e+02,1.012549999999999955e+02,1.007249999999999943e+02,1.006299999999999955e+02,9.788499999999999091e+01,9.948999999999999488e+01,1.000749999999999886e+02,9.885999999999999943e+01,9.864500000000001023e+01,1.001749999999999972e+02,9.998000000000000398e+01,9.998499999999999943e+01,1.020999999999999943e+02,1.009899999999999949e+02,1.015999999999999943e+02,1.029900000000000091e+02,1.001450000000000102e+02,1.019749999999999943e+02,9.906999999999999318e+01,1.024549999999999983e+02,1.010499999999999972e+02,1.010349999999999966e+02,1.019350000000000023e+02,1.023499999999999943e+02,1.022899999999999920e+02,1.023599999999999994e+02,1.037750000000000057e+02,9.959499999999999886e+01,1.019399999999999977e+02,1.022899999999999920e+02,9.947999999999998977e+01,1.018850000000000051e+02,1.027650000000000006e+02,1.022100000000000080e+02,1.006750000000000114e+02,1.019449999999999932e+02,1.008550000000000040e+02,1.010099999999999909e+02,1.000699999999999932e+02,1.020099999999999909e+02,9.951500000000000057e+01,9.904999999999999716e+01,1.019549999999999983e+02,1.020400000000000063e+02,1.004050000000000011e+02,1.000150000000000006e+02,9.889500000000001023e+01,1.012099999999999937e+02
1.008446000000000140e+02,1.013299999999999983e+02,1.007700000000000102e+02,1.004150000000000063e+02,1.015250000000000057e+02,1.004749999999999943e+02,1.008250000000000028e+02,9.740000000000000568e+01,9.916999999999998749e+01,1.009050000000000011e+02,9.912999999999999545e+01,9.887999999999999545e+01,1.003849999999999909e+02,1.000199999999999960e+02,9.967000000000000171e+01,1.019300000000000068e+02,1.010499999999999972e+02,1.011649999999999920e+02,1.030949999999999989e+02,1.002950000000000017e+02,1.013199999999999932e+02,9.884499999999999886e+01,1.024650000000000034e+02,1.015699999999999932e+02,1.008449999999999989e+02,1.022549999999999955e+02,1.020300000000000011e+02,1.018199999999999932e+02,1.017099999999999937e+02,1.033400000000000034e+02,9.921999999999999886e+01,1.016400000000000006e+02,1.023199999999999932e+02,9.996999999999999886e+01,1.016400000000000006e+02,1.027549999999999955e+02,1.025500000000000114e+02,1.005999999999999943e+02,1.014300000000000068e+02,1.007750000000000057e+02,1.008449999999999989e+02,9.962500000000000000e+01,1.022549999999999955e+02,1.000949999999999989e+02,9.840000000000000568e+01,1.015049999999999955e+02,1.013499999999999943e+02,1.002299999999999898e+02,9.985999999999999943e+01,9.909499999999999886e+01,1.014350000000000023e+02
1.009180999999999955e+02,1.016450000000000102e+02,1.010600000000000023e+02,9.996000000000000796e+01,1.018900000000000006e+02,1.008700000000000045e+02,1.007400000000000091e+02,9.752500000000000568e+01,9.875000000000000000e+01,1.008449999999999989e+02,9.922999999999998977e+01,9.874000000000000909e+01,1.007300000000000040e+02,9.974500000000000455e+01,9.944499999999999318e+01,1.015300000000000011e+02,1.013299999999999983e+02,1.016049999999999898e+02,1.026099999999999994e+02,1.000799999999999983e+02,1.011550000000000011e+02,9.946999999999999886e+01,1.025349999999999966e+02,1.017549999999999955e+02,1.011299999999999955e+02,1.021150000000000091e+02,1.019250000000000114e+02,1.021550000000000011e+02,1.020000000000000000e+02,1.031050000000000040e+02,9.949500000000000455e+01,1.020100000000000051e+02,1.020449999999999875e+02,9.990500000000000114e+01,1.021599999999999966e+02,1.034600000000000080e+02,1.023249999999999886e+02,1.005850000000000080e+02,1.020000000000000000e+02,1.011150000000000091e+02,1.007699999999999960e+02,9.910499999999998977e+01,1.028599999999999994e+02,1.002599999999999909e+02,9.845000000000000284e+01,1.012650000000000006e+02,1.010500000000000114e+02,1.003350000000000080e+02,9.977500000000000568e+01,9.965500000000000114e+01,1.016050000000000040e+02
1.009159999999999826e+02,1.021200000000000045e+02,1.010949999999999989e+02,9.999000000000000909e+01,1.018900000000000006e+02,1.009300000000000068e+02,1.008950000000000102e+02,9.764000000000000057e+01,9.820500000000001251e+01,1.008599999999999994e+02,9.946000000000000796e+01,9.907500000000000284e+01,1.006599999999999966e+02,9.959499999999999886e+01,9.946999999999999886e+01,1.018549999999999898e+02,1.011550000000000011e+02,1.018050000000000068e+02,1.029200000000000017e+02,1.000900000000000034e+02,1.016050000000000040e+02,9.948499999999999943e+01,1.019449999999999932e+02,1.011250000000000000e+02,1.014099999999999966e+02,1.021200000000000045e+02,1.022049999999999983e+02,1.022849999999999966e+02,1.021599999999999966e+02,1.037349999999999994e+02,9.938499999999999091e+01,1.020550000000000068e+02,1.019849999999999994e+02,1.004449999999999932e+02,1.019899999999999949e+02,1.038050000000000068e+02,1.023650000000000091e+02,1.000000000000000000e+02,1.019950000000000045e+02,1.005250000000000057e+02,1.010900000000000034e+02,9.842500000000001137e+01,1.035699999999999932e+02,9.990500000000000114e+01,9.834999999999999432e+01,1.007699999999999960e+02,1.005900000000000034e+02,1.001899999999999977e+02,9.946000000000000796e+01,9.950000000000000000e+01,1.016150000000000091e+02
1.009128000000000043e+02,1.017700000000000102e+02,1.010949999999999989e+02,1.004849999999999994e+02,1.014000000000000057e+02,1.005450000000000017e+02,1.012900000000000063e+02,9.789499999999999602e+01,9.806999999999999318e+01,1.013249999999999886e+02,9.890000000000000568e+01,9.898000000000000398e+01,1.003100000000000023e+02,9.975499999999999545e+01,1.001899999999999977e+02,1.018849999999999909e+02,1.012750000000000057e+02,1.018250000000000028e+02,1.030399999999999920e+02,9.977500000000000568e+01,1.017899999999999920e+02,9.969499999999999318e+01,1.015049999999999955e+02,1.010699999999999932e+02,1.017750000000000057e+02,1.019200000000000017e+02,1.021099999999999994e+02,1.020349999999999966e+02,1.022650000000000006e+02,1.034449999999999932e+02,9.982500000000000284e+01,1.020349999999999966e+02,1.016599999999999966e+02,1.005799999999999983e+02,1.018799999999999955e+02,1.040399999999999920e+02,1.019200000000000017e+02,1.002800000000000011e+02,1.021349999999999909e+02,1.002699999999999960e+02,1.016649999999999920e+02,9.773999999999999488e+01,1.043499999999999943e+02,9.937500000000000000e+01,9.881999999999999318e+01,1.006949999999999932e+02,1.007000000000000028e+02,1.000000000000000000e+02,9.956999999999999318e+01,9.943500000000000227e+01,1.012450000000000045e+02
1.008932999999999822e+02,1.020550000000000068e+02,1.009350000000000023e+02,1.007950000000000017e+02,1.011500000000000057e+02,1.008799999999999955e+02,1.013950000000000102e+02,9.752500000000000568e+01,9.792000000000000171e+01,1.015600000000000023e+02,9.881499999999999773e+01,9.859000000000000341e+01,1.005499999999999972e+02,9.962000000000000455e+01,1.006350000000000051e+02,1.021250000000000000e+02,1.016550000000000011e+02,1.013199999999999932e+02,1.030949999999999989e+02,9.975499999999999545e+01,1.016050000000000040e+02,9.910999999999999943e+01,1.011450000000000102e+02,1.008950000000000102e+02,1.023750000000000000e+02,1.017000000000000028e+02,1.019500000000000028e+02,1.016850000000000023e+02,1.022750000000000057e+02,1.031400000000000006e+02,9.982999999999999829e+01,1.015399999999999920e+02,1.019549999999999983e+02,9.999000000000000909e+01,1.016349999999999909e+02,1.043449999999999989e+02,1.029099999999999966e+02,1.001200000000000045e+02,1.021999999999999886e+02,1.008400000000000034e+02,1.015500000000000114e+02,9.758500000000000796e+01,1.045749999999999886e+02,9.925499999999999545e+01,9.853999999999999204e+01,9.981999999999999318e+01,1.008599999999999994e+02,1.000999999999999943e+02,9.992000000000000171e+01,9.950000000000000000e+01,1.013400000000000034e+02
1.008467999999999876e+02,1.018350000000000080e+02,1.005699999999999932e+02,1.006599999999999966e+02,1.005699999999999932e+02,1.009799999999999898e+02,1.014200000000000017e+02,9.697499999999999432e+01,9.812500000000000000e+01,1.012150000000000034e+02,9.885999999999999943e+01,9.940500000000000114e+01,1.003199999999999932e+02,9.985999999999999943e+01,1.005600000000000023e+02,1.024950000000000045e+02,1.016550000000000011e+02,1.017700000000000102e+02,1.028499999999999943e+02,9.990000000000000568e+01,1.020900000000000034e+02,9.909999999999999432e+01,1.010900000000000034e+02,1.004950000000000045e+02,1.024549999999999983e+02,1.021649999999999920e+02,1.015200000000000102e+02,1.016149999999999949e+02,1.017849999999999966e+02,1.033000000000000114e+02,9.991999999999998749e+01,1.017750000000000057e+02,1.020250000000000057e+02,9.984999999999999432e+01,1.015349999999999966e+02,1.040150000000000006e+02,1.028400000000000034e+02,1.004300000000000068e+02,1.022000000000000028e+02,1.013650000000000091e+02,1.012849999999999966e+02,9.737500000000000000e+01,1.046099999999999994e+02,9.871500000000000341e+01,9.867000000000000171e+01,9.935499999999998977e+01,1.011250000000000000e+02,9.976999999999999602e+01,9.956000000000000227e+01,9.943999999999999773e+01,1.008400000000000034e+02
1.008394999999999726e+02,1.020250000000000057e+02,1.008350000000000080e+02,1.008100000000000023e+02,1.014350000000000023e+02,1.006850000000000023e+02,1.019899999999999949e+02,9.668500000000000227e+01,9.833500000000000796e+01,1.013499999999999943e+02,9.892000000000000171e+01,9.947499999999999432e+01,1.003900000000000006e+02,9.996500000000000341e+01,1.000000000000000000e+02,1.021949999999999932e+02,1.015550000000000068e+02,1.016700000000000017e+02,1.025649999999999977e+02,9.984000000000000341e+01,1.014849999999999994e+02,9.900499999999999545e+01,1.012299999999999898e+02,1.007599999999999909e+02,1.024000000000000057e+02,1.017999999999999972e+02,1.017199999999999989e+02,1.014000000000000057e+02,1.017899999999999920e+02,1.027100000000000080e+02,9.985999999999999943e+01,1.016800000000000068e+02,1.021599999999999966e+02,9.965999999999999659e+01,1.013499999999999943e+02,1.041550000000000011e+02,1.025550000000000068e+02,1.004950000000000045e+02,1.027599999999999909e+02,1.012650000000000006e+02,1.014000000000000057e+02,9.725499999999999545e+01,1.048950000000000102e+02,9.853000000000000114e+01,9.887500000000000000e+01,9.890999999999999659e+01,1.012800000000000011e+02,9.995499999999999829e+01,9.956499999999999773e+01,9.919499999999999318e+01,1.011500000000000057e+02
1.008735000000000213e+02,1.019449999999999932e+02,1.012800000000000011e+02,1.010349999999999966e+02,1.016749999999999972e+02,1.009899999999999949e+02,1.017450000000000045e+02,9.714499999999999602e+01,9.821000000000000796e+01,1.015999999999999943e+02,9.846500000000000341e+01,9.930500000000000682e+01,1.007249999999999943e+02,9.977500000000000568e+01,1.002699999999999960e+02,1.020900000000000034e+02,1.014000000000000057e+02,1.012450000000000045e+02,1.030099999999999909e+02,9.928000000000000114e+01,1.019200000000000017e+02,9.926500000000000057e+01,1.010000000000000000e+02,1.002599999999999909e+02,1.026400000000000006e+02,1.013799999999999955e+02,1.015699999999999932e+02,1.011550000000000011e+02,1.015100000000000051e+02,1.027000000000000028e+02,9.976500000000000057e+01,1.020300000000000011e+02,1.022249999999999943e+02,9.975499999999999545e+01,1.010600000000000023e+02,1.041349999999999909e+02,1.028849999999999909e+02,1.009500000000000028e+02,1.030300000000000011e+02,1.012500000000000000e+02,1.014900000000000091e+02,9.729500000000000171e+01,1.055199999999999960e+02,9.864000000000000057e+01,9.947999999999998977e+01,9.861499999999999488e+01,1.007849999999999966e+02,1.005750000000000028e+02,9.943000000000000682e+01,9.915500000000000114e+01,1.010150000000000006e+02
